author_openalex_id,topic,period_a_from,period_a_to,period_b_from,period_b_to,pubs_a,pubs_b,cites_a,cites_b,label
A5010401681,Water Quality and Pollution Assessment,1959,2014,2015,2026,0,3,0,6,Emerging
A5010401681,Water resources management and optimization,1959,2014,2015,2026,2,6,92,78,"Output rising, impact softening"
A5010401681,Water-Energy-Food Nexus Studies,1959,2014,2015,2026,3,4,93,18,Declining
A5010409030,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,4,Emerging
A5010409030,Geological and Geochemical Analysis,1959,2014,2015,2026,0,2,0,4,Emerging
A5010409030,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5010409030,Geological Formations and Processes Exploration,1959,2014,2015,2026,0,1,0,0,Emerging
A5010409030,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,0,Emerging
A5010409030,Image Processing and 3D Reconstruction,1959,2014,2015,2026,0,1,0,0,Emerging
A5010409030,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,4,Emerging
A5010409030,Planetary Science and Exploration,1959,2014,2015,2026,0,1,0,0,Emerging
A5010428004,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,0,Emerging
A5010428004,Geological and Geophysical Studies,1959,2014,2015,2026,0,2,0,33,Emerging
A5010428004,Geological formations and processes,1959,2014,2015,2026,0,1,0,18,Emerging
A5010428004,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,0,Emerging
A5010428004,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,2,0,40,Emerging
A5010428004,Groundwater flow and contamination studies,1959,2014,2015,2026,0,1,0,43,Emerging
A5010428004,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,2,0,61,Emerging
A5010428004,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,3,0,61,Emerging
A5010428004,Isotope Analysis in Ecology,1959,2014,2015,2026,0,1,0,7,Emerging
A5010428004,Marine Biology and Ecology Research,1959,2014,2015,2026,0,1,0,24,Emerging
A5010428004,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,24,Emerging
A5010428004,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,4,0,64,Emerging
A5010430554,earthquake and tectonic studies,1959,2014,2015,2026,1,0,1,0,Declining
A5010430554,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,1,0,Declining
A5010430554,High-pressure geophysics and materials,1959,2014,2015,2026,1,0,1,0,Declining
A5010436195,Aeolian processes and effects,1959,2014,2015,2026,1,0,48,0,Declining
A5010436195,Geological formations and processes,1959,2014,2015,2026,1,0,48,0,Declining
A5010436195,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,48,0,Declining
A5010519852,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,1,0,20,0,Declining
A5010519852,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,20,0,Declining
A5010519852,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,1,0,20,0,Declining
A5010536123,Geological formations and processes,1959,2014,2015,2026,0,1,0,0,Emerging
A5010536123,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,0,Emerging
A5010536123,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5010595990,Advanced Neuroimaging Techniques and Applications,1959,2014,2015,2026,0,1,0,39,Emerging
A5010595990,Advanced NMR Techniques and Applications,1959,2014,2015,2026,0,1,0,39,Emerging
A5010595990,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,1,1,7,1,Declining
A5010595990,Concrete and Cement Materials Research,1959,2014,2015,2026,1,1,7,28,Growing priority
A5010595990,Drilling and Well Engineering,1959,2014,2015,2026,0,1,0,28,Emerging
A5010595990,Enhanced Oil Recovery Techniques,1959,2014,2015,2026,0,1,0,29,Emerging
A5010595990,Geophysical and Geoelectrical Methods,1959,2014,2015,2026,0,1,0,28,Emerging
A5010595990,Geothermal Energy Systems and Applications,1959,2014,2015,2026,0,1,0,1,Emerging
A5010595990,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,3,0,53,Emerging
A5010595990,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,3,0,58,Emerging
A5010595990,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,1,0,7,0,Declining
A5010595990,NMR spectroscopy and applications,1959,2014,2015,2026,0,3,0,68,Emerging
A5010595990,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,0,1,0,6,Emerging
A5010598897,Coal Properties and Utilization,1959,2014,2015,2026,0,1,0,1,Emerging
A5010598897,Geoscience and Mining Technology,1959,2014,2015,2026,0,1,0,1,Emerging
A5010598897,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,1,Emerging
A5010620291,Diverse Scientific and Economic Studies,1959,2014,2015,2026,1,0,0,0,Declining
A5010620291,Educational Robotics and Engineering,1959,2014,2015,2026,1,0,0,0,Declining
A5010620291,Human auditory perception and evaluation,1959,2014,2015,2026,1,0,0,0,Declining
A5010630446,Enhanced Oil Recovery Techniques,1959,2014,2015,2026,0,1,0,19,Emerging
A5010630446,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,13,Emerging
A5010630446,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,13,Emerging
A5010630446,Geological formations and processes,1959,2014,2015,2026,0,1,0,19,Emerging
A5010630446,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,1,Emerging
A5010630446,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,1,Emerging
A5010630446,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,3,0,33,Emerging
A5010634746,earthquake and tectonic studies,1959,2014,2015,2026,1,0,114,0,Declining
A5010634746,Geochemistry and Geologic Mapping,1959,2014,2015,2026,1,0,114,0,Declining
A5010634746,Geological and Geochemical Analysis,1959,2014,2015,2026,1,0,114,0,Declining
A5010637528,Geological formations and processes,1959,2014,2015,2026,0,1,0,14,Emerging
A5010637528,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,14,Emerging
A5010637528,Geophysics and Gravity Measurements,1959,2014,2015,2026,0,1,0,14,Emerging
A5010648042,Geological and Geophysical Studies Worldwide,1959,2014,2015,2026,1,0,23,0,Declining
A5010648042,Marine and environmental studies,1959,2014,2015,2026,1,0,23,0,Declining
A5010648042,Maritime and Coastal Archaeology,1959,2014,2015,2026,1,0,23,0,Declining
A5010648042,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,1,0,19,0,Declining
A5010667547,Geochemistry and Geologic Mapping,1959,2014,2015,2026,1,0,0,0,Declining
A5010667547,Geological Studies and Exploration,1959,2014,2015,2026,1,0,0,0,Declining
A5010667547,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,0,0,Declining
A5010680677,Geological and Geophysical Studies,1959,2014,2015,2026,0,3,0,17,Emerging
A5010680677,Geological formations and processes,1959,2014,2015,2026,0,3,0,17,Emerging
A5010680677,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,17,Emerging
A5010680677,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5010684136,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,1,0,0,Emerging
A5010684136,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5010684136,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,0,Emerging
A5010761014,Geological and Geochemical Analysis,1959,2014,2015,2026,0,2,0,30,Emerging
A5010761014,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,24,Emerging
A5010761014,Geological formations and processes,1959,2014,2015,2026,0,2,0,3,Emerging
A5010761014,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,2,0,6,Emerging
A5010761014,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,3,Emerging
A5010761014,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,2,0,30,Emerging
A5010761014,Pleistocene-Era Hominins and Archaeology,1959,2014,2015,2026,0,1,0,0,Emerging
A5010769989,Botany and Plant Ecology Studies,1959,2014,2015,2026,1,0,0,0,Declining
A5010769989,Geological Formations and Processes Exploration,1959,2014,2015,2026,2,1,10,0,Declining
A5010769989,Geology and Environmental Impact Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5010769989,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,10,0,Declining
A5010769989,Integrated Water Resources Management,1959,2014,2015,2026,1,0,0,0,Declining
A5010769989,Marine and environmental studies,1959,2014,2015,2026,1,0,10,0,Declining
A5010784318,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,4,Emerging
A5010784318,Geological formations and processes,1959,2014,2015,2026,0,1,0,4,Emerging
A5010784318,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,4,Emerging
A5010792889,Evolution and Paleontology Studies,1959,2014,2015,2026,1,0,126,0,Declining
A5010792889,Paleontology and Evolutionary Biology,1959,2014,2015,2026,1,0,126,0,Declining
A5010792889,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,0,126,0,Declining
A5010808882,Calcium Carbonate Crystallization and Inhibition,1959,2014,2015,2026,0,1,0,1,Emerging
A5010808882,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,1,0,1,Emerging
A5010808882,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,1,Emerging
A5010834212,Geological and Geophysical Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5010834212,Geological formations and processes,1959,2014,2015,2026,0,1,0,0,Emerging
A5010834212,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,7,Emerging
A5010834212,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,7,Emerging
A5010834212,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,7,Emerging
A5010839763,Diverse Scientific and Economic Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5010839763,Human auditory perception and evaluation,1959,2014,2015,2026,0,1,0,0,Emerging
A5010839763,Legal case studies and regulations,1959,2014,2015,2026,0,1,0,0,Emerging
A5010851373,Crystal Structures and Properties,1959,2014,2015,2026,0,1,0,0,Emerging
A5010851373,Geological and Geochemical Analysis,1959,2014,2015,2026,1,1,112,0,Declining
A5010851373,Geological and Geophysical Studies,1959,2014,2015,2026,1,0,112,0,Declining
A5010851373,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,1,1,112,0,Declining
A5010879307,Groundwater flow and contamination studies,1959,2014,2015,2026,0,1,0,8,Emerging
A5010879307,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,8,Emerging
A5010879307,Rock Mechanics and Modeling,1959,2014,2015,2026,0,1,0,8,Emerging
A5010879667,earthquake and tectonic studies,1959,2014,2015,2026,0,1,0,21,Emerging
A5010879667,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,2,0,22,Emerging
A5010879667,Geological and Geochemical Analysis,1959,2014,2015,2026,0,2,0,22,Emerging
A5010879667,Mineralogy and Gemology Studies,1959,2014,2015,2026,0,1,0,1,Emerging
A5010910479,Advanced X-ray Imaging Techniques,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Astro and Planetary Science,1959,2014,2015,2026,0,15,0,0,Emerging
A5010910479,Astronomical Observations and Instrumentation,1959,2014,2015,2026,0,20,0,0,Emerging
A5010910479,Astronomy and Astrophysical Research,1959,2014,2015,2026,0,6,0,0,Emerging
A5010910479,Astrophysics and Cosmic Phenomena,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Drilling and Well Engineering,1959,2014,2015,2026,0,6,0,0,Emerging
A5010910479,earthquake and tectonic studies,1959,2014,2015,2026,0,5,0,526,Emerging
A5010910479,Electrochemical sensors and biosensors,1959,2014,2015,2026,0,1,0,1,Emerging
A5010910479,Electron and X-Ray Spectroscopy Techniques,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Engineering and Information Technology,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Environmental Monitoring and Data Management,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Gamma-ray bursts and supernovae,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,103,Emerging
A5010910479,Geochemistry and Geologic Mapping,1959,2014,2015,2026,0,4,0,123,Emerging
A5010910479,Geographic Information Systems Studies,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Geological and Geochemical Analysis,1959,2014,2015,2026,1,8,1,691,Strong surge
A5010910479,Geological and Geophysical Studies,1959,2014,2015,2026,0,10,0,44,Emerging
A5010910479,Geological formations and processes,1959,2014,2015,2026,0,1,0,42,Emerging
A5010910479,Geological Modeling and Analysis,1959,2014,2015,2026,0,8,0,0,Emerging
A5010910479,Geological Studies and Exploration,1959,2014,2015,2026,1,0,1,0,Declining
A5010910479,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,7,0,67,Emerging
A5010910479,Geomagnetism and Paleomagnetism Studies,1959,2014,2015,2026,0,11,0,0,Emerging
A5010910479,Geophysics and Gravity Measurements,1959,2014,2015,2026,0,20,0,0,Emerging
A5010910479,Groundwater and Isotope Geochemistry,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,High-pressure geophysics and materials,1959,2014,2015,2026,0,3,0,456,Emerging
A5010910479,Historical Geography and Cartography,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,6,1,38,Strong surge
A5010910479,Inertial Sensor and Navigation,1959,2014,2015,2026,0,4,0,0,Emerging
A5010910479,Infrared Target Detection Methodologies,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Mass Spectrometry Techniques and Applications,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,58,0,38,Emerging
A5010910479,Nuclear Physics and Applications,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Oceanographic and Atmospheric Processes,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Offshore Engineering and Technologies,1959,2014,2015,2026,0,14,0,0,Emerging
A5010910479,Planetary Science and Exploration,1959,2014,2015,2026,0,11,0,0,Emerging
A5010910479,Radioactivity and Radon Measurements,1959,2014,2015,2026,0,1,0,59,Emerging
A5010910479,Remote Sensing and LiDAR Applications,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,0,4,0,0,Emerging
A5010910479,Satellite Image Processing and Photogrammetry,1959,2014,2015,2026,0,4,0,0,Emerging
A5010910479,Scientific Research and Discoveries,1959,2014,2015,2026,0,6,0,0,Emerging
A5010910479,Seismic Imaging and Inversion Techniques,1959,2014,2015,2026,0,8,0,0,Emerging
A5010910479,Seismic Waves and Analysis,1959,2014,2015,2026,0,2,0,0,Emerging
A5010910479,Solar and Space Plasma Dynamics,1959,2014,2015,2026,0,6,0,0,Emerging
A5010910479,Spacecraft and Cryogenic Technologies,1959,2014,2015,2026,0,10,0,0,Emerging
A5010910479,thermodynamics and calorimetric analyses,1959,2014,2015,2026,0,1,0,1,Emerging
A5010916300,Enhanced Oil Recovery Techniques,1959,2014,2015,2026,0,2,0,11,Emerging
A5010916300,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,2,0,11,Emerging
A5010916300,Petroleum Processing and Analysis,1959,2014,2015,2026,0,2,0,11,Emerging
A5010939944,Cephalopods and Marine Biology,1959,2014,2015,2026,1,0,140,0,Declining
A5010939944,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,1,0,7,0,Declining
A5010939944,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,7,0,Declining
A5010939944,Marine Sponges and Natural Products,1959,2014,2015,2026,1,0,140,0,Declining
A5010939944,Neurobiology and Insect Physiology Research,1959,2014,2015,2026,1,0,140,0,Declining
A5010939944,Reservoir Engineering and Simulation Methods,1959,2014,2015,2026,1,0,7,0,Declining
A5010976769,Geological formations and processes,1959,2014,2015,2026,1,0,119,0,Declining
A5010976769,Geology and Paleoclimatology Research,1959,2014,2015,2026,1,0,119,0,Declining
A5010976769,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,1,0,119,0,Declining
A5010978449,Coral and Marine Ecosystems Studies,1959,2014,2015,2026,0,1,0,0,Emerging
A5010979162,Marine animal studies overview,1959,2014,2015,2026,0,1,0,0,Emerging
A5010979162,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,0,Emerging
A5010979162,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5011011554,Aeolian processes and effects,1959,2014,2015,2026,0,1,0,30,Emerging
A5011011554,Geological formations and processes,1959,2014,2015,2026,0,1,0,30,Emerging
A5011011554,Geology and Paleoclimatology Research,1959,2014,2015,2026,0,1,0,30,Emerging
A5011018443,Archaeology and Historical Studies,1959,2014,2015,2026,1,0,12,0,Declining
A5011018443,Maritime and Coastal Archaeology,1959,2014,2015,2026,1,0,12,0,Declining
A5011018443,Water management and technologies,1959,2014,2015,2026,1,0,12,0,Declining
A5011029867,Mineral Processing and Grinding,1959,2014,2015,2026,0,1,0,0,Emerging
A5011029867,X-ray Diffraction in Crystallography,1959,2014,2015,2026,0,1,0,0,Emerging
A5011029867,X-ray Spectroscopy and Fluorescence Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5011094295,Carbon Dioxide Capture Technologies,1959,2014,2015,2026,0,1,0,0,Emerging
A5011094295,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,11,0,254,Emerging
A5011094295,Drilling and Well Engineering,1959,2014,2015,2026,0,6,0,108,Emerging
A5011094295,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,11,0,254,Emerging
A5011094295,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,2,0,94,Emerging
A5011094295,Rock Mechanics and Modeling,1959,2014,2015,2026,0,2,0,52,Emerging
A5011098712,Geochemistry and Elemental Analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5011098712,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,1,0,0,Emerging
A5011098712,Paleontology and Stratigraphy of Fossils,1959,2014,2015,2026,0,1,0,0,Emerging
A5011150776,CO2 Sequestration and Geologic Interactions,1959,2014,2015,2026,0,1,0,27,Emerging
A5011150776,Geological and Geochemical Analysis,1959,2014,2015,2026,0,2,0,46,Emerging
A5011150776,Geological formations and processes,1959,2014,2015,2026,0,2,0,23,Emerging
A5011150776,Geological Studies and Exploration,1959,2014,2015,2026,0,1,0,4,Emerging
A5011150776,High-pressure geophysics and materials,1959,2014,2015,2026,0,1,0,27,Emerging
A5011150776,Hydraulic Fracturing and Reservoir Analysis,1959,2014,2015,2026,0,2,0,30,Emerging
A5011150776,Hydrocarbon exploration and reservoir analysis,1959,2014,2015,2026,0,4,0,53,Emerging
A5011150776,Methane Hydrates and Related Phenomena,1959,2014,2015,2026,0,1,0,7,Emerging
