author_openalex_id,topic,year,pubs,cites
A5036262291,Hydrocarbon exploration and reservoir analysis,2019,2,8
A5036262291,Hydrocarbon exploration and reservoir analysis,2020,3,44
A5036262291,Hydrocarbon exploration and reservoir analysis,2021,2,22
A5036262291,Hydrocarbon exploration and reservoir analysis,2022,2,4
A5036262291,Hydrocarbon exploration and reservoir analysis,2023,2,14
A5036262291,Hydrocarbon exploration and reservoir analysis,2024,4,22
A5036262291,Hydrocarbon exploration and reservoir analysis,2025,6,9
A5036262291,Hydrocarbon exploration and reservoir analysis,2026,2,2
A5036262291,Karst Systems and Hydrogeology,2026,1,0
A5036262291,Methane Hydrates and Related Phenomena,2024,1,12
A5036262291,Methane Hydrates and Related Phenomena,2025,1,1
A5036262291,Methane Hydrates and Related Phenomena,2026,1,0
A5036262291,NMR spectroscopy and applications,2025,1,1
A5036262291,Paleontology and Stratigraphy of Fossils,2024,2,13
A5036262291,Paleontology and Stratigraphy of Fossils,2025,2,2
A5036262291,Paleontology and Stratigraphy of Fossils,2026,1,0
A5036262291,Petroleum Processing and Analysis,2020,3,44
A5036262291,Petroleum Processing and Analysis,2021,2,22
A5036262291,Petroleum Processing and Analysis,2023,1,0
A5036262291,Petroleum Processing and Analysis,2024,1,7
A5036274771,Asphalt Pavement Performance Evaluation,2025,1,4
A5036274771,Infrastructure Maintenance and Monitoring,2025,1,4
A5036274771,Transport Systems and Technology,2025,1,4
A5036309577,Cephalopods and Marine Biology,2017,2,11
A5036309577,Evolution and Paleontology Studies,2017,1,0
A5036309577,Geochemistry and Elemental Analysis,2010,1,32
A5036309577,Geological and Geophysical Studies,2007,1,0
A5036309577,Geological Studies and Exploration,2010,1,0
A5036309577,Geology and Paleoclimatology Research,2006,1,0
A5036309577,Geology and Paleoclimatology Research,2007,1,21
A5036309577,Geology and Paleoclimatology Research,2009,1,55
A5036309577,Geology and Paleoclimatology Research,2010,2,32
A5036309577,Geology and Paleoclimatology Research,2011,1,32
A5036309577,Hydrocarbon exploration and reservoir analysis,2006,1,0
A5036309577,Hydrocarbon exploration and reservoir analysis,2007,1,0
A5036309577,Isotope Analysis in Ecology,2008,1,0
A5036309577,Isotope Analysis in Ecology,2011,1,32
A5036309577,Marine Biology and Ecology Research,2007,1,21
A5036309577,Marine Biology and Ecology Research,2008,1,0
A5036309577,Marine Biology and Ecology Research,2009,1,55
A5036309577,Marine Biology and Ecology Research,2017,1,11
A5036309577,Methane Hydrates and Related Phenomena,2010,1,0
A5036309577,Paleontology and Stratigraphy of Fossils,2006,1,0
A5036309577,Paleontology and Stratigraphy of Fossils,2007,2,21
A5036309577,Paleontology and Stratigraphy of Fossils,2008,1,0
A5036309577,Paleontology and Stratigraphy of Fossils,2009,1,55
A5036309577,Paleontology and Stratigraphy of Fossils,2010,1,32
A5036309577,Paleontology and Stratigraphy of Fossils,2011,1,32
A5036309577,Paleontology and Stratigraphy of Fossils,2017,1,11
A5036328647,Atmospheric and Environmental Gas Dynamics,2024,2,0
A5036328647,Coal Properties and Utilization,2023,1,2
A5036328647,Drilling and Well Engineering,2024,2,0
A5036328647,Enhanced Oil Recovery Techniques,2023,1,1
A5036328647,Geochemistry and Geologic Mapping,2025,1,4
A5036328647,Hydraulic Fracturing and Reservoir Analysis,2023,2,3
A5036328647,Hydraulic Fracturing and Reservoir Analysis,2024,4,0
A5036328647,Hydraulic Fracturing and Reservoir Analysis,2025,1,4
A5036328647,Hydrocarbon exploration and reservoir analysis,2023,2,3
A5036328647,Hydrocarbon exploration and reservoir analysis,2024,4,0
A5036328647,Hydrocarbon exploration and reservoir analysis,2025,1,4
A5036336925,earthquake and tectonic studies,2021,1,23
A5036336925,Geochemistry and Elemental Analysis,2021,1,23
A5036336925,Geological and Geochemical Analysis,2018,1,81
A5036336925,Geological and Geochemical Analysis,2021,1,23
A5036336925,Geology and Paleoclimatology Research,2018,1,81
A5036336925,Paleontology and Stratigraphy of Fossils,2018,1,81
A5036338834,Geochemistry and Geologic Mapping,1994,1,52
A5036338834,Hydraulic Fracturing and Reservoir Analysis,1994,1,52
A5036338834,Hydrocarbon exploration and reservoir analysis,1994,1,52
A5036348137,Geophysical and Geoelectrical Methods,2021,1,13
A5036348137,Geophysical Methods and Applications,2021,1,13
A5036348137,Seismic Waves and Analysis,2021,1,13
A5036357784,Drilling and Well Engineering,2016,1,7
A5036357784,earthquake and tectonic studies,2016,2,15
A5036357784,Geological and Geophysical Studies Worldwide,2016,1,8
A5036357784,Geology and Paleoclimatology Research,2016,1,8
A5036357784,Rock Mechanics and Modeling,2016,1,7
A5036389824,Archaeology and ancient environmental studies,1994,1,22
A5036389824,Paleontology and Stratigraphy of Fossils,1994,1,22
A5036389824,Pleistocene-Era Hominins and Archaeology,1994,1,22
A5036428280,Atmospheric and Environmental Gas Dynamics,2013,1,64
A5036428280,Atmospheric and Environmental Gas Dynamics,2018,1,4
A5036428280,Geochemistry and Geologic Mapping,2013,1,64
A5036428280,Geochemistry and Geologic Mapping,2019,1,3
A5036428280,Hydraulic Fracturing and Reservoir Analysis,2019,1,3
A5036428280,Hydrocarbon exploration and reservoir analysis,2013,1,64
A5036428280,Hydrocarbon exploration and reservoir analysis,2018,1,4
A5036428280,Hydrocarbon exploration and reservoir analysis,2019,1,3
A5036428280,Petroleum Processing and Analysis,2018,1,4
A5036434069,Geological formations and processes,2003,1,66
A5036434069,Geology and Paleoclimatology Research,2003,2,66
A5036434069,Paleontology and Stratigraphy of Fossils,2003,1,66
A5036434069,Pleistocene-Era Hominins and Archaeology,2003,1,0
A5036436018,Geochemistry and Elemental Analysis,2019,1,65
A5036436018,Marine and environmental studies,2020,1,1
A5036436018,Marine Biology and Ecology Research,2020,1,1
A5036436018,Microbial Community Ecology and Physiology,2019,1,65
A5036436018,Paleontology and Stratigraphy of Fossils,2019,1,65
A5036457979,Geochemistry and Elemental Analysis,2025,1,3
A5036457979,Geochemistry and Geologic Mapping,2023,1,1
A5036457979,Hydrocarbon exploration and reservoir analysis,2023,1,1
A5036457979,Hydrocarbon exploration and reservoir analysis,2025,1,3
A5036457979,Marine and environmental studies,2023,1,1
A5036457979,Paleontology and Stratigraphy of Fossils,2025,1,3
A5036476594,Building materials and conservation,2025,1,2
A5036476594,Geological Formations and Processes Exploration,2025,1,2
A5036476594,Geotourism and Geoheritage Conservation,2025,1,2
A5036503406,Geochemistry and Geologic Mapping,2006,1,0
A5036503406,Geological and Geochemical Analysis,2006,1,0
A5036503406,Geological Studies and Exploration,2006,1,0
A5036532218,Agricultural and Environmental Management,2022,1,1
A5036532218,Astro and Planetary Science,2023,1,26
A5036532218,Coastal Management and Development,2022,1,1
A5036532218,Marine and Coastal Ecosystems,2022,1,1
A5036532218,Methane Hydrates and Related Phenomena,2023,1,26
A5036532218,Paleontology and Stratigraphy of Fossils,2023,1,26
A5036544504,Geological formations and processes,2018,1,28
A5036544504,Hydrocarbon exploration and reservoir analysis,2018,1,28
A5036544504,Paleontology and Stratigraphy of Fossils,2018,1,28
A5036557426,earthquake and tectonic studies,2022,1,14
A5036557426,Geological and Geochemical Analysis,2020,1,94
A5036557426,Geology and Paleoclimatology Research,2020,1,94
A5036557426,Geology and Paleoclimatology Research,2022,1,14
A5036557426,Paleontology and Stratigraphy of Fossils,2020,1,94
A5036557426,Paleontology and Stratigraphy of Fossils,2022,1,14
A5036597341,earthquake and tectonic studies,2025,2,6
A5036597341,Geophysical Methods and Applications,2024,2,1
A5036597341,Seismic Imaging and Inversion Techniques,2024,2,1
A5036597341,Seismic Imaging and Inversion Techniques,2025,2,6
A5036597341,Seismic Waves and Analysis,2024,2,1
A5036597341,Seismic Waves and Analysis,2025,2,6
A5036616600,Climate change and permafrost,2025,1,3
A5036616600,Groundwater and Isotope Geochemistry,2025,1,6
A5036616600,Groundwater and Watershed Analysis,2025,1,6
A5036616600,Hydrological Forecasting Using AI,2025,1,6
A5036616600,Plant Water Relations and Carbon Dynamics,2025,1,3
A5036616600,Urban Heat Island Mitigation,2025,1,3
A5036619751,Geochemistry and Elemental Analysis,2018,1,3
A5036619751,Geochemistry and Geologic Mapping,2018,1,3
A5036619751,Hydrocarbon exploration and reservoir analysis,2018,1,3
A5036643087,Geological formations and processes,2013,1,26
A5036643087,Geology and Paleoclimatology Research,2013,1,26
A5036643087,Paleontology and Stratigraphy of Fossils,2013,1,26
A5036676808,Geological and Geophysical Studies,2025,1,2
A5036676808,Global Energy and Sustainability Research,2025,1,2
A5036676808,Reservoir Engineering and Simulation Methods,2025,1,2
A5036704673,Astro and Planetary Science,2012,1,0
A5036704673,Planetary Science and Exploration,2012,1,0
A5036704673,Space Exploration and Technology,2012,1,0
A5036709564,Atmospheric and Environmental Gas Dynamics,2022,1,11
A5036709564,Coal and Its By-products,2024,1,12
A5036709564,Geochemistry and Geologic Mapping,2025,1,6
A5036709564,Geological and Geophysical Studies,2024,1,12
A5036709564,Geological and Geophysical Studies,2025,1,6
A5036709564,Geological Studies and Exploration,2022,1,11
A5036709564,Geological Studies and Exploration,2023,1,2
A5036709564,Hydrocarbon exploration and reservoir analysis,2022,1,11
A5036709564,Hydrocarbon exploration and reservoir analysis,2023,1,2
A5036709564,Hydrocarbon exploration and reservoir analysis,2024,1,12
A5036709564,Hydrocarbon exploration and reservoir analysis,2025,1,6
A5036709564,Petroleum Processing and Analysis,2023,1,2
A5036721168,Climate Change Communication and Perception,2013,1,36
A5036721168,Environmental Education and Sustainability,2013,1,36
A5036721168,Social Acceptance of Renewable Energy,2013,1,36
A5036722705,Geological Studies and Exploration,2020,1,19
A5036722705,Geological Studies and Exploration,2023,1,4
A5036722705,Hydrocarbon exploration and reservoir analysis,2020,1,19
A5036722705,Hydrocarbon exploration and reservoir analysis,2023,1,4
A5036722705,Methane Hydrates and Related Phenomena,2023,1,4
A5036722705,Paleontology and Stratigraphy of Fossils,2020,1,19
A5036723454,3D Printing in Biomedical Research,2022,1,1
A5036723454,Inhalation and Respiratory Drug Delivery,2022,1,1
A5036723454,Innovative Microfluidic and Catalytic Techniques Innovation,2022,1,1
A5036757244,Geological and Geophysical Studies,2006,1,24
A5036757244,Geological formations and processes,2004,1,60
A5036757244,Hydraulic Fracturing and Reservoir Analysis,2006,1,24
A5036757244,Hydrocarbon exploration and reservoir analysis,2004,1,60
A5036757244,Hydrocarbon exploration and reservoir analysis,2006,1,24
A5036757244,Paleontology and Stratigraphy of Fossils,2004,1,60
A5036760987,Astronomical Observations and Instrumentation,2003,1,0
A5036760987,Research Data Management Practices,2003,1,0
A5036772661,Geological and Geochemical Analysis,2018,1,39
A5036772661,Geological Formations and Processes Exploration,2018,1,39
A5036772661,Geological Studies and Exploration,2018,1,39
A5036781407,CO2 Sequestration and Geologic Interactions,2024,1,27
A5036781407,Enhanced Oil Recovery Techniques,2024,1,27
A5036781407,Hydrocarbon exploration and reservoir analysis,2024,1,27
A5036829774,Atmospheric and Environmental Gas Dynamics,2019,1,8
A5036829774,Hydraulic Fracturing and Reservoir Analysis,2019,1,8
A5036829774,Hydrocarbon exploration and reservoir analysis,2019,1,8
A5036835873,Geology and Paleoclimatology Research,2016,2,2
A5036835873,Geology and Paleoclimatology Research,2017,1,8
A5036835873,Groundwater and Isotope Geochemistry,2017,1,8
A5036835873,Isotope Analysis in Ecology,2016,1,2
A5036835873,Marine and environmental studies,2016,1,0
A5036835873,Marine and environmental studies,2017,1,8
A5036835873,Marine Biology and Ecology Research,2016,1,2
A5036852220,Flood Risk Assessment and Management,2017,1,34
A5036852220,Geology and Paleoclimatology Research,2017,1,34
A5036852220,Maritime and Coastal Archaeology,2017,1,34
A5036856995,Geological and Geophysical Studies,2017,1,48
A5036856995,Hydrocarbon exploration and reservoir analysis,2017,1,48
A5036856995,Methane Hydrates and Related Phenomena,2017,1,48
A5036857194,Geological Studies and Exploration,2012,1,0
A5036857194,Hydrocarbon exploration and reservoir analysis,2012,1,0
A5036857194,Marine and environmental studies,2000,1,3
A5036857194,Reservoir Engineering and Simulation Methods,2012,1,0
A5036862131,Geological and Geophysical Studies,2026,1,0
A5036862131,Geological formations and processes,2026,1,0
A5036862131,Hydrocarbon exploration and reservoir analysis,2026,1,0
A5036885229,Coal and Its By-products,2012,1,69
A5036885229,Coal and Its By-products,2013,1,32
A5036885229,Coal Properties and Utilization,2012,1,69
A5036885229,Coal Properties and Utilization,2013,1,32
A5036885229,Hydrocarbon exploration and reservoir analysis,2012,1,69
A5036885229,Hydrocarbon exploration and reservoir analysis,2013,1,32
A5036921698,Corporate Governance and Law,2005,1,11
A5036921698,Tuberous Sclerosis Complex Research,2005,1,11
A5036921698,Vascular Tumors and Angiosarcomas,2005,1,11
A5036956947,Animal Ecology and Behavior Studies,2017,1,1
A5036956947,Evolution and Paleontology Studies,2018,1,1
A5036956947,Geological and Geochemical Analysis,2014,1,8
A5036956947,Geological formations and processes,2018,1,3
A5036956947,Geology and Paleoclimatology Research,2012,1,10
A5036956947,Geology and Paleoclimatology Research,2014,1,8
A5036956947,Geology and Paleoclimatology Research,2018,1,3
A5036956947,Geology and Paleoclimatology Research,2022,1,1
A5036956947,Marine and environmental studies,2022,1,1
A5036956947,Marine Biology and Ecology Research,2012,1,10
A5036956947,Marine Biology and Environmental Chemistry,2017,1,1
A5036956947,Paleontology and Stratigraphy of Fossils,2012,1,10
A5036956947,Paleontology and Stratigraphy of Fossils,2018,1,3
A5036956947,Paleontology and Stratigraphy of Fossils,2022,1,1
A5036956947,Parasite Biology and Host Interactions,2018,1,1
A5036956947,Pleistocene-Era Hominins and Archaeology,2014,1,8
A5036956947,Subterranean biodiversity and taxonomy,2018,1,1
A5036956947,Turtle Biology and Conservation,2017,1,1
A5037002607,Diverse Scientific and Economic Studies,1994,1,0
A5037002607,Human auditory perception and evaluation,1994,1,0
A5037002607,"Nutrition, Health, and Society Studies",1994,1,0
A5037027654,Geological formations and processes,2003,1,66
A5037027654,Geology and Paleoclimatology Research,2003,2,66
A5037027654,Paleontology and Stratigraphy of Fossils,2003,1,66
A5037027654,Pleistocene-Era Hominins and Archaeology,2003,1,0
A5037028344,Building materials and conservation,2026,1,0
A5037028344,Geology and Paleoclimatology Research,2026,3,0
A5037028344,Karst Systems and Hydrogeology,2026,2,0
A5037028344,Paleontology and Stratigraphy of Fossils,2026,3,0
A5037030769,Atmospheric and Environmental Gas Dynamics,2020,2,22
A5037030769,Atmospheric and Environmental Gas Dynamics,2021,2,4
A5037030769,Coal and Its By-products,2020,1,32
A5037030769,Coal and Its By-products,2022,1,5
A5037030769,Coal Properties and Utilization,2021,1,0
A5037030769,Geochemistry and Geologic Mapping,2020,1,32
A5037030769,Geochemistry and Geologic Mapping,2021,4,47
A5037030769,Geochemistry and Geologic Mapping,2022,2,29
A5037030769,Geological and Geophysical Studies,2018,1,30
A5037030769,Geological and Geophysical Studies,2021,1,0
A5037030769,Geological and Geophysical Studies,2022,1,5
A5037030769,Hydraulic Fracturing and Reservoir Analysis,2018,1,30
A5037030769,Hydraulic Fracturing and Reservoir Analysis,2022,1,0
A5037030769,Hydrocarbon exploration and reservoir analysis,2018,1,30
A5037030769,Hydrocarbon exploration and reservoir analysis,2020,3,54
A5037030769,Hydrocarbon exploration and reservoir analysis,2021,6,49
A5037030769,Hydrocarbon exploration and reservoir analysis,2022,3,34
A5037030769,Petroleum Processing and Analysis,2020,2,22
A5037030769,Petroleum Processing and Analysis,2021,4,47
A5037030769,Petroleum Processing and Analysis,2022,1,29
